step,edge_id,avg_speed,vehicle_count,occupancy,traffic_flow
100,':J40_6,0,0,0.0,0
100,':J40_8,0,0,0.0,0
100,':J40_9,0,0,0.0,0
100,':J45_0,0,0,0.0,0
100,':J45_3,0,0,0.0,0
100,':J4_0,0,0,0.0,0
100,':J4_12,0,0,0.0,0
100,':J4_14,0,0,0.0,0
100,':J4_15,0,0,0.0,0
100,':J4_3,0,0,0.0,0
100,':J4_5,0,0,0.0,0
100,':J4_7,0,0,0.0,0
100,':J4_9,0,0,0.0,0
100,':J7_0,0,0,0.0,0
100,':J7_2,0,0,0.0,0
100,'E0,19.37969919738619,1,0.1658913783880775,19.37969919738619
100,'E1,19.425489290328827,2,0.4183526507098279,38.85097858065765
100,'E1.596,0,0,0.0,0
100,'E10,20.68759876738386,1,0.19034512341155652,20.68759876738386
100,'E11,0,0,0.0,0
100,'E12,19.314327841999656,3,0.6685542161865847,57.94298352599897
100,'E13,0,0,0.0,0
100,'E15,0,0,0.0,0
100,'E16,0,0,0.0,0
100,'E17,0,0,0.0,0
100,'E18,0,0,0.0,0
100,'E19,13.921554285919362,2,0.8395427171583139,27.843108571838723
100,'E2,16.86581074993979,2,0.5068019484616744,33.73162149987958
100,'E2.669,0,0,0.0,0
100,'E20,0,0,0.0,0
100,'E21,0,0,0.0,0
100,'E22,0,0,0.0,0
100,'E23,0,0,0.0,0
100,'E24,0,0,0.0,0
100,'E25,0,0,0.0,0
100,'E26,0,0,0.0,0
100,'E27,0,0,0.0,0
100,'E28,0,0,0.0,0
100,'E29,0,0,0.0,0
100,'E3,0,0,0.0,0
100,'E310,17.99004974474872,1,0.3222972805780318,17.99004974474872
100,'E32,0,0,0.0,0
100,'E33,23.180895556963662,1,0.5516793769268215,23.180895556963662
100,'E34,0,0,0.0,0
100,'E35,0,0,0.0,0
100,'E36,0,0,0.0,0
100,'E37,0,0,0.0,0
100,'E38,0,0,0.0,0
100,'E39,0,0,0.0,0
100,'E4,0,0,0.0,0
100,'E40,0,0,0.0,0
100,'E41,0,0,0.0,0
100,'E5,0,0,0.0,0
100,'E6,0,0,0.0,0
100,'E8,21.732948530456937,1,0.3577791083612386,21.732948530456937
100,'E9,10.464323171554009,3,0.40052303110550136,31.392969514662028
100,'E9.823,19.59661188692044,1,0.6027537803271426,19.59661188692044
200,'-E0,0,0,0.0,0
200,'-E1,0,0,0.0,0
200,'-E1.703,0,0,0.0,0
200,'-E10,19.130505485466536,2,0.6719395880679275,38.26101097093307
200,'-E11,0,0,0.0,0
200,'-E12,17.18431690447449,2,0.5663043230555365,34.36863380894898
200,'-E13,17.48137496843189,3,1.0003825236582566,52.444124905295666
200,'-E15,15.441313610554321,4,1.1274841733036682,61.765254442217284
200,'-E16,18.252414216159845,4,0.8037620529422437,73.00965686463938
200,'-E17,0,0,0.0,0
200,'-E18,0,0,0.0,0
200,'-E19,0,0,0.0,0
200,'-E2,0,0,0.0,0
200,'-E2.372,18.817372276565298,3,0.7718129274879482,56.452116829695896
200,'-E21,20.172218034914998,2,1.817780394465705,40.344436069829996
200,'-E211,16.891000000000002,1,0.15953555697364938,16.891000000000002
200,'-E22,20.903612461142753,1,0.7999087680427487,20.903612461142753
200,'-E23,0,0,0.0,0
200,'-E24,0,0,0.0,0
200,'-E25,19.217321518168724,1,0.14827759684380543,19.217321518168724
200,'-E26,0,0,0.0,0
200,'-E27,0,0,0.0,0
200,'-E28,22.010843613690895,1,0.3204091831035598,22.010843613690895
200,'-E29,0,0,0.0,0
200,'-E3,17.14058220268626,1,0.1817723775749472,17.14058220268626
200,'-E31,0,0,0.0,0
200,'-E32,0,0,0.0,0
200,'-E33,23.223330317258668,1,0.5386986857050139,23.223330317258668
200,'-E34,18.11197719027794,1,0.48660722199571005,18.11197719027794
200,'-E35,0,0,0.0,0
200,'-E36,0,0,0.0,0
200,'-E37,0,0,0.0,0
200,'-E38,15.534326346220706,2,0.4720985875633538,31.06865269244141
200,'-E39,0,0,0.0,0
200,'-E4,18.47619603057848,2,1.40811185644335,36.95239206115696
200,'-E40,16.27695187698427,4,0.4885255013236993,65.10780750793708
200,'-E41,19.727512731621594,1,0.6040820523366408,19.727512731621594
200,'-E5,20.8177694565806,1,0.4076217270373093,20.8177694565806
200,'-E7,16.53862489904677,4,0.5863697705802969,66.15449959618708
200,'-E8,17.053618632868492,2,0.9765004176553642,34.107237265736984
200,'-E9,0,0,0.0,0
200,'-E9.302,18.196119551631963,1,0.10032731787456577,18.196119551631963
200,':J10_0,0,0,0.0,0
200,':J10_1,0,0,0.0,0
200,':J10_10,0,0,0.0,0
200,':J10_12,0,0,0.0,0
200,':J10_13,0,0,0.0,0
200,':J10_14,0,0,0.0,0
200,':J10_17,0,0,0.0,0
200,':J10_18,0,0,0.0,0
200,':J10_19,0,0,0.0,0
200,':J10_20,0,0,0.0,0
200,':J10_21,0,0,0.0,0
200,':J10_3,0,0,0.0,0
200,':J10_4,0,0,0.0,0
200,':J10_5,0,0,0.0,0
200,':J10_8,0,0,0.0,0
200,':J10_9,0,0,0.0,0
200,':J11_0,0,0,0.0,0
200,':J11_1,0,0,0.0,0
200,':J11_10,0,0,0.0,0
200,':J11_12,0,0,0.0,0
200,':J11_13,0,0,0.0,0
200,':J11_14,0,0,0.0,0
200,':J11_15,0,0,0.0,0
200,':J11_17,0,0,0.0,0
200,':J11_19,0,0,0.0,0
200,':J11_20,0,0,0.0,0
200,':J11_21,0,0,0.0,0
200,':J11_22,0,0,0.0,0
200,':J11_23,0,0,0.0,0
200,':J11_3,0,0,0.0,0
200,':J11_4,0,0,0.0,0
200,':J11_5,0,0,0.0,0
200,':J11_8,0,0,0.0,0
200,':J11_9,0,0,0.0,0
200,':J12_0,0,0,0.0,0
200,':J12_1,0,0,0.0,0
200,':J12_2,0,0,0.0,0
200,':J12_4,0,0,0.0,0
200,':J12_6,0,0,0.0,0
200,':J12_8,0,0,0.0,0
200,':J12_9,0,0,0.0,0
200,':J13_0,0,0,0.0,0
200,':J13_1,0,0,0.0,0
200,':J13_10,0,0,0.0,0
200,':J13_11,0,0,0.0,0
200,':J13_12,0,0,0.0,0
200,':J13_14,0,0,0.0,0
200,':J13_15,0,0,0.0,0
200,':J13_16,0,0,0.0,0
200,':J13_3,0,0,0.0,0
200,':J13_4,0,0,0.0,0
200,':J13_5,0,0,0.0,0
200,':J13_6,0,0,0.0,0
200,':J13_7,0,0,0.0,0
200,':J13_8,0,0,0.0,0
200,':J14_0,0,0,0.0,0
200,':J14_11,0,0,0.0,0
200,':J14_3,0,0,0.0,0
200,':J14_4,0,0,0.0,0
200,':J14_5,0,0,0.0,0
200,':J14_6,0,0,0.0,0
200,':J14_8,0,0,0.0,0
200,':J18_0,0,0,0.0,0
200,':J18_3,0,0,0.0,0
200,':J19_0,0,0,0.0,0
200,':J19_3,0,0,0.0,0
200,':J1_0,0,0,0.0,0
200,':J1_2,0,0,0.0,0
200,':J20_0,0,0,0.0,0
200,':J20_3,0,0,0.0,0
200,':J22_0,0,0,0.0,0
200,':J22_1,0,0,0.0,0
200,':J22_10,0,0,0.0,0
200,':J22_13,0,0,0.0,0
200,':J22_14,0,0,0.0,0
200,':J22_15,0,0,0.0,0
200,':J22_17,0,0,0.0,0
200,':J22_18,0,0,0.0,0
200,':J22_19,0,0,0.0,0
200,':J22_20,0,0,0.0,0
200,':J22_21,0,0,0.0,0
200,':J22_4,0,0,0.0,0
200,':J22_5,0,0,0.0,0
200,':J22_6,0,0,0.0,0
200,':J22_8,0,0,0.0,0
200,':J22_9,0,0,0.0,0
200,':J23_0,0,0,0.0,0
200,':J23_10,0,0,0.0,0
200,':J23_11,0,0,0.0,0
200,':J23_3,0,0,0.0,0
200,':J23_4,0,0,0.0,0
200,':J23_6,0,0,0.0,0
200,':J23_8,0,0,0.0,0
200,':J25_0,0,0,0.0,0
200,':J25_2,0,0,0.0,0
200,':J25_3,0,0,0.0,0
200,':J25_5,0,0,0.0,0
200,':J25_6,0,0,0.0,0
200,':J25_8,0,0,0.0,0
200,':J25_9,0,0,0.0,0
200,':J26_0,0,0,0.0,0
200,':J26_2,0,0,0.0,0
200,':J27_0,0,0,0.0,0
200,':J27_2,0,0,0.0,0
200,':J2_0,0,0,0.0,0
200,':J2_1,0,0,0.0,0
200,':J2_10,0,0,0.0,0
200,':J2_12,0,0,0.0,0
200,':J2_13,0,0,0.0,0
200,':J2_14,0,0,0.0,0
200,':J2_17,0,0,0.0,0
200,':J2_18,0,0,0.0,0
200,':J2_19,0,0,0.0,0
200,':J2_3,0,0,0.0,0
200,':J2_4,0,0,0.0,0
200,':J2_5,0,0,0.0,0
200,':J2_8,0,0,0.0,0
200,':J2_9,0,0,0.0,0
200,':J30_0,0,0,0.0,0
200,':J30_11,0,0,0.0,0
200,':J30_3,0,0,0.0,0
200,':J30_4,0,0,0.0,0
200,':J30_5,0,0,0.0,0
200,':J30_7,0,0,0.0,0
200,':J30_9,0,0,0.0,0
200,':J31_0,0,0,0.0,0
200,':J31_2,0,0,0.0,0
200,':J31_3,0,0,0.0,0
200,':J31_5,0,0,0.0,0
200,':J31_6,0,0,0.0,0
200,':J31_8,0,0,0.0,0
200,':J31_9,0,0,0.0,0
200,':J32_0,0,0,0.0,0
200,':J32_2,0,0,0.0,0
200,':J32_3,0,0,0.0,0
200,':J32_5,0,0,0.0,0
200,':J32_6,0,0,0.0,0
200,':J32_8,0,0,0.0,0
200,':J32_9,0,0,0.0,0
200,':J33_0,0,0,0.0,0
200,':J33_2,0,0,0.0,0
200,':J33_3,0,0,0.0,0
200,':J33_5,0,0,0.0,0
200,':J33_6,0,0,0.0,0
200,':J33_8,0,0,0.0,0
200,':J33_9,0,0,0.0,0
200,':J34_0,0,0,0.0,0
200,':J34_1,0,0,0.0,0
200,':J39_0,0,0,0.0,0
200,':J39_11,0,0,0.0,0
200,':J39_3,0,0,0.0,0
200,':J39_6,0,0,0.0,0
200,':J39_9,0,0,0.0,0
200,':J3_0,0,0,0.0,0
200,':J3_3,0,0,0.0,0
200,':J40_0,0,0,0.0,0
200,':J40_2,0,0,0.0,0
200,':J40_3,0,0,0.0,0
200,':J40_5,0,0,0.0,0
200,':J40_6,0,0,0.0,0
200,':J40_8,0,0,0.0,0
200,':J40_9,0,0,0.0,0
200,':J45_0,0,0,0.0,0
200,':J45_3,0,0,0.0,0
200,':J4_0,0,0,0.0,0
200,':J4_12,0,0,0.0,0
200,':J4_14,0,0,0.0,0
200,':J4_15,0,0,0.0,0
200,':J4_3,0,0,0.0,0
200,':J4_5,0,0,0.0,0
200,':J4_7,0,0,0.0,0
200,':J4_9,0,0,0.0,0
200,':J7_0,0,0,0.0,0
200,':J7_2,0,0,0.0,0
200,'E0,20.552688540040478,2,0.33076709527581977,41.105377080080956
200,'E1,18.42121760220219,3,0.6926822577326659,55.26365280660657
200,'E1.596,18.76379467496152,1,0.24825159944959074,18.76379467496152
200,'E10,20.711594753705505,1,0.19034512341155652,20.711594753705505
200,'E11,0,0,0.0,0
200,'E12,19.327926470938785,3,0.6685542161865847,57.983779412816354
200,'E13,0,0,0.0,0
200,'E15,0,0,0.0,0
200,'E16,0,0,0.0,0
200,'E17,0,0,0.0,0
200,'E18,0,0,0.0,0
200,'E19,14.522933160160385,2,0.8395427171583139,29.04586632032077
200,'E2,14.31032871772414,3,0.7602029226925114,42.93098615317242
200,'E2.669,17.71633141833386,1,0.49582338329928743,17.71633141833386
200,'E20,19.721788360131736,1,0.6229143492769744,19.721788360131736
200,'E21,0,0,0.0,0
200,'E22,0,0,0.0,0
200,'E23,0,0,0.0,0
200,'E24,0,0,0.0,0
200,'E25,0,0,0.0,0
200,'E26,0,0,0.0,0
200,'E27,0,0,0.0,0
200,'E28,0,0,0.0,0
200,'E29,0,0,0.0,0
200,'E3,0,0,0.0,0
200,'E310,18.58166913479893,2,0.654492366317769,37.16333826959786
200,'E32,16.9792648976123,2,1.8137878402442127,33.9585297952246
200,'E33,23.117501380098794,1,0.5516793769268215,23.117501380098794
200,'E34,0,0,0.0,0
200,'E35,0,0,0.0,0
200,'E36,0,0,0.0,0
200,'E37,0,0,0.0,0
200,'E38,0,0,0.0,0
200,'E39,0,0,0.0,0
200,'E4,0,0,0.0,0
200,'E40,0,0,0.0,0
200,'E41,0,0,0.0,0
200,'E5,0,0,0.0,0
200,'E6,18.579574483073085,3,0.3053578559180702,55.73872344921925
200,'E8,21.76153550412232,1,0.3577791083612386,21.76153550412232
200,'E9,11.293975525132359,3,0.40052303110550136,33.881926575397074
200,'E9.823,19.661844868192212,1,0.6027537803271426,19.661844868192212
300,'-E0,0,0,0.0,0
300,'-E1,14.54386126134775,2,0.3445646341118988,29.0877225226955
300,'-E1.703,19.02032981573582,1,0.281485048614933,19.02032981573582
300,'-E10,19.05296000052087,3,1.1193028291251363,57.15888000156261
300,'-E11,0,0,0.0,0
300,'-E12,16.546886699862085,3,0.8471775939472663,49.640660099586256
300,'-E13,17.362038409063004,4,1.1808339015749996,69.44815363625202
300,'-E15,14.735190690340266,5,1.3806038328012984,73.67595345170133
300,'-E16,17.738827432683166,5,1.036797231486262,88.69413716341583
300,'-E17,16.71548055549119,1,0.4294310039198063,16.71548055549119
300,'-E18,0,0,0.0,0
300,'-E19,0,0,0.0,0
300,'-E2,0,0,0.0,0
300,'-E2.372,18.587973917255596,3,0.7718129274879482,55.76392175176679
300,'-E21,19.57845252224476,3,2.4384260622117555,58.73535756673428
300,'-E211,17.085837280549235,2,0.3206275584055782,34.17167456109847
300,'-E22,20.79265053651273,1,0.7999087680427487,20.79265053651273
300,'-E23,0,0,0.0,0
300,'-E24,0,0,0.0,0
300,'-E25,19.221375467219605,1,0.14827759684380543,19.221375467219605
300,'-E26,0,0,0.0,0
300,'-E27,0,0,0.0,0
300,'-E28,21.975413454374763,1,0.3204091831035598,21.975413454374763
300,'-E29,18.496972863727727,1,0.5608056510118367,18.496972863727727
300,'-E3,17.24107802832888,1,0.1817723775749472,17.24107802832888
300,'-E31,0,0,0.0,0
300,'-E32,0,0,0.0,0
300,'-E33,23.140333659228958,1,0.5386986857050139,23.140333659228958
300,'-E34,18.12608294400512,1,0.48660722199571005,18.12608294400512
300,'-E35,0,0,0.0,0
300,'-E36,17.750323007681082,1,2.1227240896358546,17.750323007681082
300,'-E37,0,0,0.0,0
300,'-E38,13.418020351019855,4,1.0786230672258097,53.67208140407942
300,'-E39,19.943006488272403,1,0.4326511811541751,19.943006488272403
300,'-E4,18.488043097478837,2,1.40811185644335,36.976086194957674
300,'-E40,14.983013571183704,5,0.6145572798588055,74.91506785591852
300,'-E41,19.702001938985,1,0.6040820523366408,19.702001938985
300,'-E5,20.826244368000346,1,0.4076217270373093,20.826244368000346
300,'-E7,16.23698118104237,6,0.8255735492577598,97.42188708625423
300,'-E8,17.3025416683924,2,0.9765004176553642,34.6050833367848
300,'-E9,0,0,0.0,0
300,'-E9.302,19.093271568768913,2,0.31686711228717024,38.186543137537825
300,':J10_0,0,0,0.0,0
300,':J10_1,0,0,0.0,0
300,':J10_10,0,0,0.0,0
300,':J10_12,0,0,0.0,0
300,':J10_13,0,0,0.0,0
300,':J10_14,0,0,0.0,0
300,':J10_17,0,0,0.0,0
300,':J10_18,0,0,0.0,0
300,':J10_19,0,0,0.0,0
300,':J10_20,0,0,0.0,0
300,':J10_21,0,0,0.0,0
300,':J10_3,0,0,0.0,0
300,':J10_4,0,0,0.0,0
300,':J10_5,0,0,0.0,0
300,':J10_8,0,0,0.0,0
300,':J10_9,0,0,0.0,0
300,':J11_0,0,0,0.0,0
300,':J11_1,0,0,0.0,0
300,':J11_10,0,0,0.0,0
300,':J11_12,0,0,0.0,0
300,':J11_13,0,0,0.0,0
300,':J11_14,0,0,0.0,0
300,':J11_15,0,0,0.0,0
300,':J11_17,0,0,0.0,0
300,':J11_19,0,0,0.0,0
300,':J11_20,0,0,0.0,0
300,':J11_21,0,0,0.0,0
300,':J11_22,0,0,0.0,0
300,':J11_23,0,0,0.0,0
300,':J11_3,0,0,0.0,0
300,':J11_4,0,0,0.0,0
300,':J11_5,0,0,0.0,0
300,':J11_8,0,0,0.0,0
300,':J11_9,0,0,0.0,0
300,':J12_0,0,0,0.0,0
300,':J12_1,0,0,0.0,0
300,':J12_2,0,0,0.0,0
300,':J12_4,0,0,0.0,0
300,':J12_6,0,0,0.0,0
300,':J12_8,0,0,0.0,0
300,':J12_9,0,0,0.0,0
300,':J13_0,0,0,0.0,0
300,':J13_1,0,0,0.0,0
300,':J13_10,0,0,0.0,0
300,':J13_11,0,0,0.0,0
300,':J13_12,0,0,0.0,0
300,':J13_14,0,0,0.0,0
300,':J13_15,0,0,0.0,0
300,':J13_16,0,0,0.0,0
300,':J13_3,0,0,0.0,0
300,':J13_4,0,0,0.0,0
300,':J13_5,0,0,0.0,0
300,':J13_6,0,0,0.0,0
300,':J13_7,0,0,0.0,0
300,':J13_8,0,0,0.0,0
300,':J14_0,0,0,0.0,0
300,':J14_11,0,0,0.0,0
300,':J14_3,0,0,0.0,0
300,':J14_4,0,0,0.0,0
300,':J14_5,0,0,0.0,0
300,':J14_6,0,0,0.0,0
300,':J14_8,0,0,0.0,0
300,':J18_0,0,0,0.0,0
300,':J18_3,0,0,0.0,0
300,':J19_0,0,0,0.0,0
300,':J19_3,0,0,0.0,0
300,':J1_0,0,0,0.0,0
300,':J1_2,0,0,0.0,0
300,':J20_0,0,0,0.0,0
300,':J20_3,0,0,0.0,0
300,':J22_0,0,0,0.0,0
300,':J22_1,0,0,0.0,0
300,':J22_10,0,0,0.0,0
300,':J22_13,0,0,0.0,0
300,':J22_14,0,0,0.0,0
300,':J22_15,0,0,0.0,0
300,':J22_17,0,0,0.0,0
300,':J22_18,0,0,0.0,0
300,':J22_19,0,0,0.0,0
300,':J22_20,0,0,0.0,0
300,':J22_21,0,0,0.0,0
300,':J22_4,0,0,0.0,0
300,':J22_5,0,0,0.0,0
300,':J22_6,0,0,0.0,0
300,':J22_8,0,0,0.0,0
300,':J22_9,0,0,0.0,0
300,':J23_0,0,0,0.0,0
300,':J23_10,0,0,0.0,0
300,':J23_11,0,0,0.0,0
300,':J23_3,0,0,0.0,0
300,':J23_4,0,0,0.0,0
300,':J23_6,0,0,0.0,0
300,':J23_8,0,0,0.0,0
300,':J25_0,0,0,0.0,0
300,':J25_2,0,0,0.0,0
300,':J25_3,0,0,0.0,0
300,':J25_5,0,0,0.0,0
300,':J25_6,0,0,0.0,0
300,':J25_8,0,0,0.0,0
300,':J25_9,0,0,0.0,0
300,':J26_0,0,0,0.0,0
300,':J26_2,0,0,0.0,0
300,':J27_0,0,0,0.0,0
300,':J27_2,0,0,0.0,0
300,':J2_0,0,0,0.0,0
300,':J2_1,0,0,0.0,0
300,':J2_10,0,0,0.0,0
300,':J2_12,0,0,0.0,0
300,':J2_13,0,0,0.0,0
300,':J2_14,0,0,0.0,0
300,':J2_17,0,0,0.0,0
300,':J2_18,0,0,0.0,0
300,':J2_19,0,0,0.0,0
300,':J2_3,0,0,0.0,0
300,':J2_4,0,0,0.0,0
300,':J2_5,0,0,0.0,0
300,':J2_8,0,0,0.0,0
300,':J2_9,0,0,0.0,0
300,':J30_0,0,0,0.0,0
300,':J30_11,0,0,0.0,0
300,':J30_3,0,0,0.0,0
300,':J30_4,0,0,0.0,0
300,':J30_5,0,0,0.0,0
300,':J30_7,0,0,0.0,0
300,':J30_9,0,0,0.0,0
300,':J31_0,0,0,0.0,0
300,':J31_2,0,0,0.0,0
300,':J31_3,0,0,0.0,0
300,':J31_5,0,0,0.0,0
300,':J31_6,0,0,0.0,0
300,':J31_8,0,0,0.0,0
300,':J31_9,0,0,0.0,0
300,':J32_0,0,0,0.0,0
300,':J32_2,0,0,0.0,0
300,':J32_3,0,0,0.0,0
300,':J32_5,0,0,0.0,0
300,':J32_6,0,0,0.0,0
300,':J32_8,0,0,0.0,0
300,':J32_9,0,0,0.0,0
300,':J33_0,0,0,0.0,0
300,':J33_2,0,0,0.0,0
300,':J33_3,0,0,0.0,0
300,':J33_5,0,0,0.0,0
300,':J33_6,0,0,0.0,0
300,':J33_8,0,0,0.0,0
